split,identity,source_relative_path,source_sha256,image_width,image_height,face_detected,confidence,detection_left,detection_top,detection_right,detection_bottom,crop_left,crop_top,crop_right,crop_bottom,crop_width,crop_height,crop_area_ratio,fallback_reason,crop_relative_path,crop_sha256
gallery,Gray_Davis,multi_image_gallery/Gray_Davis/Gray_Davis_0008.jpg,74cdbdfa1c3b76d60bcb67d9494bfc2e0276f4b822b974ae2c58212f246c7f38,250,250,True,0.9999992847442627,80.38343811035156,65.31884765625,172.7176055908203,185.82948303222656,73,56,179,194,106,138,0.234048,,gallery/Gray_Davis/cabd968d7d1b.png,ff0481603e7ba059a4a8bfdfca653e4d21593a119fe877577a785acef654c19c
gallery,Gray_Davis,multi_image_gallery/Gray_Davis/Gray_Davis_0009.jpg,c82dc083472d5a812add3fb0060597c72c71d99e424696544e6b6a3f85178ae0,250,250,True,0.998675525188446,80.99409484863281,67.95405578613281,172.75668334960938,191.75193786621094,74,59,179,200,105,141,0.23688,,gallery/Gray_Davis/c3dcae0489f1.png,6824a58e04e94bb72389df60b8f4bf7d75bf179a7428c04f3de87cf9a30cc329
gallery,Gray_Davis,multi_image_gallery/Gray_Davis/Gray_Davis_0010.jpg,c97bb9116b04a59635b5c162196b78f2015c5435786b377718c5106a4d699e3a,250,250,True,0.9987727999687195,83.70857238769531,57.10356903076172,179.3742218017578,194.3945770263672,76,47,186,204,110,157,0.27632,,gallery/Gray_Davis/349da4413f09.png,040d824a0f2bbe19f0bc49a44107113ded2acaddf78c0d309e506f264d16ba83
gallery,Greg_Gilbert,multi_image_gallery/Greg_Gilbert/Greg_Gilbert_0001.jpg,39d150d60f61132dab4411705212a13f1ea1c43882f30d132d7e7f7e4629fdc6,250,250,True,0.9999983310699463,54.658050537109375,58.35053634643555,152.78836059570312,185.99081420898438,47,49,159,195,112,146,0.261632,,gallery/Greg_Gilbert/867027966531.png,725606ce31522764bec8aca9f6f59a914b1cc541c317b9daa970e25bab3aece5
gallery,Greg_Ostertag,multi_image_gallery/Greg_Ostertag/Greg_Ostertag_0001.jpg,c59cc17717ba2c4daff21c64ac04eefe78035db33a487d95fe996481d8f96f31,250,250,True,0.9999992847442627,75.67750549316406,66.12371063232422,172.10491943359375,188.85415649414062,68,57,178,197,110,140,0.2464,,gallery/Greg_Ostertag/2d786fb89fe1.png,08c50dcaf2deb6aa9e3659ba342f035938c358005e367f26467953cd7ad9d541
gallery,Greg_Owen,multi_image_gallery/Greg_Owen/Greg_Owen_0001.jpg,719a3d717b7bd942b88b0ef3201fd21b5416321f505d931f500d06a3930a5470,250,250,True,0.9999377727508545,75.14555358886719,72.5743408203125,169.2151336669922,189.51651000976562,68,64,175,197,107,133,0.227696,,gallery/Greg_Owen/8c3643c626fe.png,55ed70ce3984704cec400dd93de71b3623ce7557c41193864556aa9db5e5a655
gallery,Greg_Rusedski,multi_image_gallery/Greg_Rusedski/Greg_Rusedski_0001.jpg,c0ecaa363fd2831bbe5d8f6a23d5d90a14fc50d4e36f1380cca2a02523753213,250,250,True,0.9999984502792358,85.00650024414062,58.11515426635742,184.4666748046875,193.28785705566406,77,48,191,202,114,154,0.280896,,gallery/Greg_Rusedski/8800fc12d328.png,987bdf61156c82ef41bb72ab8f30d6c4ae298ba2c1a1c9cf0daf42add9c4bf34
gallery,Greg_Rusedski,multi_image_gallery/Greg_Rusedski/Greg_Rusedski_0002.jpg,3f978408eff391bbbe41bf761844574960f360645b295f8a457f39ff90965afb,250,250,True,0.9999237060546875,80.9330062866211,65.12553405761719,170.11866760253906,189.04420471191406,74,56,176,197,102,141,0.230112,,gallery/Greg_Rusedski/43429deef640.png,da7b39f8ccf515c4e240455679df7d8e756ee8d28cbfda2202826048e28ed481
gallery,Greg_Rusedski,multi_image_gallery/Greg_Rusedski/Greg_Rusedski_0003.jpg,34d848c10d806b3e37900a05c0a1c9c62db9b534a2d6d39289fbb17c15145cc3,250,250,True,0.9999995231628418,66.82672119140625,62.89574432373047,164.67669677734375,193.9306182861328,59,53,171,203,112,150,0.2688,,gallery/Greg_Rusedski/2d86155eec5c.png,1b2ed9ff51c78eb3b6ba91cd7f63ae8fb25c6736af2b8aee8adc9b125b8c3862
gallery,Gregg_Popovich,multi_image_gallery/Gregg_Popovich/Gregg_Popovich_0001.jpg,ea46e1be5a26b0539abadc3c78c5d5825fc30b09fa745814a3dad15bb609c0fb,250,250,True,0.9999462366104126,75.4527359008789,69.90619659423828,160.14126586914062,184.4131317138672,69,61,166,192,97,131,0.203312,,gallery/Gregg_Popovich/d0627afb1aa1.png,7e4d8e55fb6215cc782320dcf942fbe4890594d813d7580b222e875850a0c88a
gallery,Gregg_Popovich,multi_image_gallery/Gregg_Popovich/Gregg_Popovich_0002.jpg,ecd84533aa78689ee6a8568805ae01cb4e4c8f24cd250eca72e64a0e5b3cbdca,250,250,True,0.9996144771575928,85.71044158935547,60.84535598754883,178.1512451171875,193.1600799560547,79,51,184,202,105,151,0.25368,,gallery/Gregg_Popovich/ef888d92110a.png,d9c536209945dc65633a8f59fe0f74db40a928c4bb5f58a2dbfa69fcfdc91ca3
gallery,Gregg_Popovich,multi_image_gallery/Gregg_Popovich/Gregg_Popovich_0003.jpg,d41504341fc2497c76d037bd29b0203aa517d1f1353f49e838e210cd4efc0740,250,250,True,0.999573290348053,86.82697296142578,62.87957000732422,174.03126525878906,198.37779235839844,80,53,180,208,100,155,0.248,,gallery/Gregg_Popovich/a14498a4e06e.png,6bd10e3d59e06da6b844ea9ba69dee699c0f755e8bfe2ac84a093685930e87c8
gallery,Gregg_Popovich,multi_image_gallery/Gregg_Popovich/Gregg_Popovich_0004.jpg,e558db76d3a46c01d3271c7aac4b6016b9ff8714ef9a315bd7dc456895397df4,250,250,True,0.9998533725738525,79.59205627441406,68.64985656738281,178.3628387451172,208.13365173339844,72,58,185,218,113,160,0.28928,,gallery/Gregg_Popovich/26b26121e427.png,35b9342f0acaace471ba2565f00296cd3863746e040bdba30196281acf89b5b6
gallery,Gregory_Geoffroy,multi_image_gallery/Gregory_Geoffroy/Gregory_Geoffroy_0001.jpg,ceb0d9e0ec4096df3fd68b26f8f49484376c4556b3f1ba98ff35e20bd683be24,250,250,True,0.9999297857284546,100.57709503173828,73.55371856689453,185.53282165527344,186.34034729003906,94,65,191,194,97,129,0.200208,,gallery/Gregory_Geoffroy/cc27bb1f8255.png,e5b3163c5783c21e5a457b5b49341730828fe1fb082a8a39dc41dff77aafc5ee
gallery,Gregory_Hines,multi_image_gallery/Gregory_Hines/Gregory_Hines_0001.jpg,bf9066a836643f8f866b1f02c072d484de520a7139911629d6ed1a2e5f21ceab,250,250,True,0.9999892711639404,96.12495422363281,72.10148620605469,177.84580993652344,186.93597412109375,90,63,183,195,93,132,0.196416,,gallery/Gregory_Hines/441ca5891465.png,f9d30a98b4baa0bcf314cd3257bf0e0b41ff1312a8577617757e2632cc2317af
gallery,Gro_Harlem_Brundtland,multi_image_gallery/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0001.jpg,9edd71a4e91f6b87b15d2003ce6aa01495b58ac9b0b1b122c3bce22d8e16ea58,250,250,True,0.9999816417694092,70.57563781738281,65.62113189697266,169.22535705566406,188.78138732910156,63,56,176,197,113,141,0.254928,,gallery/Gro_Harlem_Brundtland/b145ff5c3777.png,b337d05f2cf47af9cc25c36c2c43bd8a2c411cdf27f6e7736b878e9d064dade1
gallery,Guido_Westerwelle,multi_image_gallery/Guido_Westerwelle/Guido_Westerwelle_0001.jpg,7b303cc3dce8383a72394d70589e7c08fe3df9893590aa5ae30579311657956b,250,250,True,0.999998927116394,85.63340759277344,61.50278854370117,176.1563262939453,186.2975616455078,79,52,182,195,103,143,0.235664,,gallery/Guido_Westerwelle/f5323bb2f7f8.png,e0274cd9ad9710ff80eb041e08d49f265b47849bab7308bf21d470fb0c12593a
gallery,Guillaume_Soro,multi_image_gallery/Guillaume_Soro/Guillaume_Soro_0001.jpg,71b1b9da2c9a30af31e813cd79185fbf8d61d8a2c2c6ce66094df71092840b74,250,250,True,0.999763548374176,127.89437866210938,2.554558277130127,220.543212890625,116.89472961425781,121,0,227,125,106,125,0.212,,gallery/Guillaume_Soro/2fd20609bf03.png,d6cec8afec30988a3103f0e3b1d5e55c81244aaa17ad970208d6925147eae8b6
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0001.jpg,0c0215d01a41c299d93854e2d9e746df2a56c44babdcb8f71eae68398b432bcf,250,250,True,0.9996509552001953,69.14059448242188,60.984737396240234,182.2191925048828,205.3592987060547,61,50,190,215,129,165,0.34056,,gallery/Guillermo_Coria/a9bf611375f2.png,daaac34241a5f44f4087d4f37ebdafb516fcb0afdb24f58283bdd15651be1036
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0002.jpg,8dc629e36541f08c87502b9b7c40906576d2b3c7b72c6c89bf14a3926aa41429,250,250,True,0.9984943866729736,78.99739074707031,82.7907485961914,170.55169677734375,195.3079376220703,72,74,177,203,105,129,0.21672,,gallery/Guillermo_Coria/15976fae8441.png,6c2c77ba1ff01bdc8c3328471fdf26c9cb11ea52636a9ec1a53ade2a1a53faf8
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0003.jpg,4e4bab1b3723f91d5fab30529cb9dc2ead1269adba29bd1ec5eba1b1007f3cec,250,250,True,0.9999669790267944,80.04005432128906,70.19039916992188,170.88909912109375,187.73497009277344,73,61,177,196,104,135,0.22464,,gallery/Guillermo_Coria/6ea1d73a2fae.png,53ae8a6f186fa4ebb60ad9d26b138bc82cbe83e84d126b75fc788d80061b9fcb
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0004.jpg,e45a35416780e5efa093cbb14d60324e2bd29f74f29dd910087baba5875e72a1,250,250,True,0.999758780002594,81.06343078613281,72.44570922851562,172.4763641357422,186.14501953125,74,64,179,194,105,130,0.2184,,gallery/Guillermo_Coria/5703de37ec90.png,f02a57d1e9eec62f2985ceb3a50b6399a3a82712f1c36bd0ed1460f68b0115ae
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0005.jpg,e255afdbf4e1cc655d42b84a1e6a9cdab5f16c93d53c5b3876feeecc4d75b96d,250,250,True,0.9999994039535522,83.041259765625,65.23080444335938,188.48089599609375,210.88134765625,75,54,196,221,121,167,0.323312,,gallery/Guillermo_Coria/f038bdde0f4a.png,e0f00033ee5548bacfdc1c504316e343271dbae157327d7462be27940afe2067
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0006.jpg,bed39f280106659b353ed88776e4c7348e85ea4c10fd353d2394b41e3e07822c,250,250,True,1.0,84.51477813720703,74.95089721679688,177.38185119628906,189.31695556640625,77,66,184,197,107,131,0.224272,,gallery/Guillermo_Coria/4b250c838e71.png,010b4b4246a6fae036e6d19ce24bfdc97d9afc6f54f6c6a1e5cb56741a24dca8
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0007.jpg,28214a0c1cf3d696a2642f3d7653a923f7d5259ed3fded01e138f4a04eb6e9b0,250,250,True,0.999731719493866,82.11593627929688,70.35661315917969,172.0929718017578,189.06576538085938,75,61,178,197,103,136,0.224128,,gallery/Guillermo_Coria/91e60ae6fae7.png,6e388ed95419b353c933c0ccb3bf784b6cf70d0b65ac316cb78af9cd929f8443
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0008.jpg,2c7f9d06f0084c74f0e5960724ab4545c1e01494559ff0bf98f7d7a727cefd6d,250,250,True,0.9998899698257446,81.63587951660156,71.99220275878906,168.59632873535156,185.44911193847656,75,63,174,193,99,130,0.20592,,gallery/Guillermo_Coria/cf280adb0cae.png,94021de28197a9e4d96c1ef5287c886d827b3885698ff9ee5e6d55524c8bee1c
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0009.jpg,c6ecadd7df76293de0b3591a0ff2df283c81845ea1b68f4aa81b597a522c6c85,250,250,True,0.9999908208847046,84.64373016357422,70.43132019042969,179.72122192382812,188.52224731445312,77,61,186,196,109,135,0.23544,,gallery/Guillermo_Coria/2f2ddd9259ca.png,16edc83405851d7021e2570ec2fe9dafca058a480b22a210ead17be3b3481e32
gallery,Guillermo_Coria,multi_image_gallery/Guillermo_Coria/Guillermo_Coria_0010.jpg,01651cd5b6dd1a72ca70d6d76cb924dc4d9ef48c7a9ab399614165f5165b97a7,250,250,True,0.9999697208404541,82.24211120605469,78.34566497802734,167.00531005859375,182.52203369140625,76,70,173,189,97,119,0.184688,,gallery/Guillermo_Coria/8b0db28d8437.png,218ccf56845c8f3c76d72dd290ae5c89fde0bdbe83f452ab45b58652b445615d
gallery,Guillermo_Ortiz,multi_image_gallery/Guillermo_Ortiz/Guillermo_Ortiz_0001.jpg,c78fb5f2b87929e5373ee72c72d800d789916d5eb7448c54425467f2c139de66,250,250,True,0.9999922513961792,85.6214828491211,61.940673828125,177.84519958496094,184.41619873046875,79,53,184,193,105,140,0.2352,,gallery/Guillermo_Ortiz/c014029e685f.png,c722a3cd5909f5cb1fa59ed78e27e1716d83eaef94f52e710a7ed41cdf2d6bf8
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0001.jpg,da3acb9674c3420f63d03aa9a787df08de6f064dc81052f11e1d5f0ab641994d,250,250,True,0.9999974966049194,89.0029067993164,63.49358367919922,179.00184631347656,185.47506713867188,82,54,185,194,103,140,0.23072,,gallery/Gunter_Pleuger/f32030df98f8.png,26b849f822c887f793f00c07801620d3fbad89b335bfcfa8a98ec276ca65de8d
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0002.jpg,9360b7d03a98fc78d2715f33a9695ed25c7efabe057d12cf145badbf599b2c83,250,250,True,0.9997894167900085,83.87364196777344,53.255062103271484,179.61672973632812,191.8927764892578,77,43,186,201,109,158,0.275552,,gallery/Gunter_Pleuger/617143a7dfa0.png,7cdaa9f84f2fd4bedd07f7562545eca8046132a9ad8792f3d1846bf701696096
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0003.jpg,46da65fa440a6c322ac849052dd357d3812e270cabd2f596fac7f0ff981ac9d5,250,250,True,0.9999979734420776,75.06216430664062,68.94708251953125,159.72137451171875,187.4392547607422,69,60,165,195,96,135,0.20736,,gallery/Gunter_Pleuger/b27ed5ed2c53.png,7b6552162e08add24577b6da8b7971431fbaff641952ebe5a3b59dec6986553e
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0004.jpg,dab19b89212fc54b1f0f0efd34426238981c97d0f978d791ee1db0e9b6ac440a,250,250,True,0.9999814033508301,76.95975494384766,58.28508758544922,174.57948303222656,201.5926971435547,69,48,181,211,112,163,0.292096,,gallery/Gunter_Pleuger/9c791c876609.png,c85fe52d6e4f8c1f7ce21b67c6e68fb30e61bafda4371ed617ad1b9edd7dc9be
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0005.jpg,08e69661e38b256c5bf7b5bde26e74975a996f0c9d37ee34c5a7e230fa6a76ad,250,250,True,0.9998396635055542,78.34762573242188,62.308563232421875,171.2418670654297,186.04376220703125,71,53,177,194,106,141,0.239136,,gallery/Gunter_Pleuger/1627c91683d4.png,91745f863bb28d888990bc966adc7b6ce4cf805755af88d4ef1b988a16d9ae6e
gallery,Gunter_Pleuger,multi_image_gallery/Gunter_Pleuger/Gunter_Pleuger_0006.jpg,7b2873b56eb61eeed5624677eeff43b725076cbbde5ba060442d77b8673dc6ce,250,250,True,0.9999922513961792,60.37825012207031,64.05721282958984,145.47491455078125,184.73043823242188,54,55,151,193,97,138,0.214176,,gallery/Gunter_Pleuger/93e1a103a4a5.png,e7ad68b765a69543ec96b273de40a2774b668649410fa4dbaaab9fed34c05003
gallery,Gustavo_Kuerten,multi_image_gallery/Gustavo_Kuerten/Gustavo_Kuerten_0001.jpg,e54bcd98c740ff3177df9afde43f311569e0aef4c9bb54460f8566d516294689,250,250,True,0.9999994039535522,65.85633850097656,66.42569732666016,161.6200408935547,186.67337036132812,59,57,168,195,109,138,0.240672,,gallery/Gustavo_Kuerten/dad6056b5bc1.png,d664e82c06edb377c66dbe5e67f3ff409efa9cf23f33fbeda23cae3af014fbcb
gallery,Gustavo_Kuerten,multi_image_gallery/Gustavo_Kuerten/Gustavo_Kuerten_0002.jpg,40c751b06fc7e81ffa8299c4ae7bcfe287ea427dacbf1a906007d8f21b49c00d,250,250,True,0.9999645948410034,77.49807739257812,68.33007049560547,167.55963134765625,190.24496459960938,71,59,173,198,102,139,0.226848,,gallery/Gustavo_Kuerten/df9b1d57b1ce.png,a76a24cceaac446e7b7bff63b1f64d38e3c59c3a27e0c5004d2e2a474c383337
gallery,Guy_Hemmings,multi_image_gallery/Guy_Hemmings/Guy_Hemmings_0001.jpg,b1cc3e7ad8fc8e4e1a57c4db48c692c522fb9a4ef767b914bc51fa11c91ede24,250,250,True,0.999920129776001,82.71256256103516,66.80164337158203,168.2466583251953,184.68508911132812,76,58,174,193,98,135,0.21168,,gallery/Guy_Hemmings/b0487319181d.png,500914c568ea891516edb055866055b15690fdc2f3bd038cc92912a25db6dfcc
gallery,Guy_Ritchie,multi_image_gallery/Guy_Ritchie/Guy_Ritchie_0001.jpg,f7be975f196f77c1cee1a6b8641ab8a49aba1993df1122299c87600a5a178506,250,250,True,0.9998393058776855,72.63152313232422,69.76602172851562,160.9986114501953,190.009521484375,66,61,167,198,101,137,0.221392,,gallery/Guy_Ritchie/43aa20fd0a16.png,f16a81ece573583e3f49764e94333cbe8a2a3b9f373f83b660f314a5a0214ae6
gallery,Gwendal_Peizerat,multi_image_gallery/Gwendal_Peizerat/Gwendal_Peizerat_0001.jpg,bb00f60bc03a43f12a418738005e7965a96c79832829f398e9e53e792801be7b,250,250,True,0.9992766976356506,203.61245727539062,109.23686218261719,308.6192932128906,236.7222442626953,196,100,250,245,54,145,0.12528,,gallery/Gwendal_Peizerat/a9c10e122509.png,08b2a79cb4e9a885860371c1e64a5dd686e9432a7910e96e93d83e27509e97d2
gallery,Gwendal_Peizerat,multi_image_gallery/Gwendal_Peizerat/Gwendal_Peizerat_0002.jpg,8b47aeb19080701ee3abfe2ffd7e86dd9387f7aa3e413609d95b4a691a40e509,250,250,True,0.9999488592147827,87.97004699707031,71.74413299560547,176.45028686523438,188.44676208496094,81,63,182,196,101,133,0.214928,,gallery/Gwendal_Peizerat/7ef2c9d96be4.png,8742a984ed60d99d11b90d9e5bfa56f8c832ee4784eaf1f758433dade62d31f3
gallery,Hal_Sutton,multi_image_gallery/Hal_Sutton/Hal_Sutton_0001.jpg,ca840d5954d2ab8ec702618290ad733c730c41c9db6fcac167bc9d12ad39aade,250,250,True,0.9999986886978149,71.35177612304688,66.53263092041016,164.63824462890625,189.3103790283203,64,57,171,198,107,141,0.241392,,gallery/Hal_Sutton/1c400ea15edf.png,e52d574bb6b07e9a28d8740c4b7de518142109895749bf8f8b8ee71a5f91d6a0
gallery,Hamzah_Haz,multi_image_gallery/Hamzah_Haz/Hamzah_Haz_0001.jpg,b66f168e28c8e24db1051b995d38bbd1acbcf750cb9275ac52aadbc4735d33d8,250,250,True,0.9999979734420776,79.91799926757812,75.75310516357422,179.24794006347656,193.49008178710938,72,67,186,201,114,134,0.244416,,gallery/Hamzah_Haz/be13f60f137b.png,142343750976cfb578be0988d4ff4ffe49e48c59954208de7f2872d9a8b2cf9f
gallery,Hanan_Ashrawi,multi_image_gallery/Hanan_Ashrawi/Hanan_Ashrawi_0001.jpg,26436d49c01e3e416ab1a70ac54e4f9cde0ecb0e887881af0460823ba2fc9e28,250,250,True,0.9999798536300659,82.25749206542969,71.65508270263672,169.2635040283203,189.58273315429688,76,63,175,198,99,135,0.21384,,gallery/Hanan_Ashrawi/b4e3db504f83.png,20920c26a423bddff99593576b0945dbc8f2e1760b819ee4e09b3078df068144
gallery,Hannah_Stockbauer,multi_image_gallery/Hannah_Stockbauer/Hannah_Stockbauer_0001.jpg,a902d31a37b03d8f3179f8e6dc00f422359b1145e70fb7f582c59284cd88b20d,250,250,True,0.9999996423721313,75.26427459716797,64.97160339355469,168.3480224609375,184.81163024902344,68,56,174,193,106,137,0.232352,,gallery/Hannah_Stockbauer/ac9a98484787.png,112a8997b2abc8ded74711f978ea864216751b76d2964ef1151a72d07d4b04da
gallery,Hans_Eichel,multi_image_gallery/Hans_Eichel/Hans_Eichel_0001.jpg,3afbec5060bd7df338ea6a77ddac2588bcf408a18af099e64a4bcc6705ef65f6,250,250,True,0.999951958656311,78.94194793701172,65.1019058227539,176.6694793701172,203.19126892089844,71,55,183,213,112,158,0.283136,,gallery/Hans_Eichel/66b25c753503.png,f7ce32e293f3874625a99ecb880c0a4e7986b9ccd7c21e5f46fea15fdafcadd0
gallery,Hans_Eichel,multi_image_gallery/Hans_Eichel/Hans_Eichel_0002.jpg,791e44537e4129f2f30cac2669219ea1b14a43ee2d5e8a55dcc5de26bfd15dbe,250,250,True,0.9999961853027344,78.7330551147461,65.60467529296875,184.58004760742188,196.23667907714844,71,56,192,205,121,149,0.288464,,gallery/Hans_Eichel/b5caeb961bc0.png,3b5b798a43f3118ae7ceff0a33e5f2df3ab60bc7a3c7057a48a37a566e86674b
gallery,Harbhajan_Singh,multi_image_gallery/Harbhajan_Singh/Harbhajan_Singh_0001.jpg,052cd9b988a900a72c4208bf2244216536dbf351881aa8a5cae1d62f20e6b11e,250,250,True,0.9999868869781494,73.10932922363281,65.37931823730469,182.46881103515625,191.42337036132812,65,56,190,200,125,144,0.288,,gallery/Harbhajan_Singh/170446a20f3a.png,39d7fb59e9874d3fef4f718c33aba4faf95b89496c844fae07e4782ef2616724
gallery,Harry_Belafonte,multi_image_gallery/Harry_Belafonte/Harry_Belafonte_0001.jpg,eab7d36bb449d85df8afd5f4ce00038e8102119d52e7fe2fdd248cb691cfb31f,250,250,True,0.9999856948852539,64.71917724609375,59.372222900390625,165.36245727539062,195.42166137695312,57,49,172,205,115,156,0.28704,,gallery/Harry_Belafonte/8d55c55e467e.png,83cdba5453461990c22b97008f9ae6d8bc5c235a1a017d8f38d7e3a52a901048
gallery,Harry_Kalas,multi_image_gallery/Harry_Kalas/Harry_Kalas_0001.jpg,db1e105a88c5989094c59b5dc71b5a5bfd4a5bade3a98370dcb23941a608a8bb,250,250,True,0.9999709129333496,76.16434478759766,62.610313415527344,174.1760711669922,188.49417114257812,69,53,181,197,112,144,0.258048,,gallery/Harry_Kalas/c046bb1e4b54.png,fba0c696a5e93660d93c3233e6c87c6e3791b8e09b3dfe79b8b30e3cfbcba8a7
gallery,Harry_Schmidt,multi_image_gallery/Harry_Schmidt/Harry_Schmidt_0001.jpg,a55609974ac39a6c4408300f1aead38a8f094df5f979d83b5d8ea78f08d62302,250,250,True,0.9999990463256836,71.89944458007812,78.39617919921875,166.2432861328125,188.31149291992188,65,70,172,196,107,126,0.215712,,gallery/Harry_Schmidt/2e704e91d322.png,9dbf0e867e49b03b2b4dbee6db422511e4158b65708975237ccc10c7d8f52a82
gallery,Harry_Schmidt,multi_image_gallery/Harry_Schmidt/Harry_Schmidt_0002.jpg,fc50ee6bde4aa4970b7c2b70d2f288f641112c50efc6f44711454521862e7e57,250,250,True,0.9999991655349731,70.81210327148438,75.08280944824219,171.8667449951172,188.26611328125,63,66,179,196,116,130,0.24128,,gallery/Harry_Schmidt/2be1ee8c5fbe.png,1ae026eda007ec8286e5256f89420a6803b1559030fbbc841676a5b994f19924
gallery,Harry_Schmidt,multi_image_gallery/Harry_Schmidt/Harry_Schmidt_0003.jpg,c8d1dd44e3d8b47a113e15f876506fb29e3cd605d16fe8453ec466d11748af26,250,250,True,0.9996941089630127,81.47747802734375,74.49188232421875,176.19935607910156,188.50692749023438,74,66,182,196,108,130,0.22464,,gallery/Harry_Schmidt/85e4ea6eab91.png,4cc6e1ba411bde309a5a8046a81f07f8a99790c9285b1d024e5d1330bc7eb0b2
gallery,Harvey_Weinstein,multi_image_gallery/Harvey_Weinstein/Harvey_Weinstein_0001.jpg,18c6d0820d70c7516c47198bc7ff9497381e2942844c97c63c4962cb6f2850a1,250,250,True,0.9999426603317261,78.26905822753906,67.02159118652344,170.26644897460938,187.3828582763672,71,58,176,195,105,137,0.23016,,gallery/Harvey_Weinstein/f683ab425d62.png,0545a9c9454266c7b57f1f4263bcb871546e7894c96e90368f99ee504cb8de8d
gallery,Hashim_Thaci,multi_image_gallery/Hashim_Thaci/Hashim_Thaci_0001.jpg,9b95a1910d022d8e299b5e8d9be78d6218d4e5b957ae4bc55a5609c4c7f18c65,250,250,True,0.9999964237213135,78.34197235107422,71.7342529296875,173.2046661376953,187.8515625,71,63,179,196,108,133,0.229824,,gallery/Hashim_Thaci/e1c14ac35b72.png,b7ba3d07a8549a22b6b99c841683459b3540c37c0fa632b07b48542321929c2a
gallery,Hassan_Nasrallah,multi_image_gallery/Hassan_Nasrallah/Hassan_Nasrallah_0001.jpg,faa7a10101846123790a25e57ebdb4249c7bd76ada1976f4a27e50416630ed3a,250,250,True,0.9999997615814209,65.54910278320312,64.63545989990234,163.7079620361328,192.00265502929688,58,55,170,201,112,146,0.261632,,gallery/Hassan_Nasrallah/0d0aaf8c719b.png,259429b14c9f859d8894d19b9c2ffa77eefa813eb71e6a452be6b6eb7df6ebe2
gallery,Hassan_Wirajuda,multi_image_gallery/Hassan_Wirajuda/Hassan_Wirajuda_0001.jpg,d236176a78cd930835642ad05439550a60bd699dede5bac6f683f91a7cbd7a5e,250,250,True,0.9999957084655762,84.79527282714844,68.96400451660156,183.761962890625,189.40162658691406,77,60,190,198,113,138,0.249504,,gallery/Hassan_Wirajuda/bc0068c2a7c2.png,83ab889929036ff8ada4c053fd5f4f3c6fb67207a70563168720c83f4d9cafb3
gallery,Hayley_Tullett,multi_image_gallery/Hayley_Tullett/Hayley_Tullett_0001.jpg,f0ab450d72bb8bc9b5469208ad5ad6a6ba41e19b94e130b8bf15e17e13489b05,250,250,True,0.9998114705085754,85.58106231689453,62.40775680541992,176.41819763183594,187.85006713867188,79,53,182,196,103,143,0.235664,,gallery/Hayley_Tullett/d3427842b630.png,a1e3c3b6f1154d2f5c92ff4673d4f7c81c8cc71a79cccb4022eba6222578e86a
gallery,Hector_Babenco,multi_image_gallery/Hector_Babenco/Hector_Babenco_0001.jpg,74ea9df74efa1acb090e46bff683e8f459923ba73f916ef29f3cc88525ec3323,250,250,True,0.9993064403533936,88.76231384277344,62.08789825439453,180.86549377441406,193.193115234375,82,52,187,202,105,150,0.252,,gallery/Hector_Babenco/84a4ab24caca.png,6a2b4a2d6e1356b6444890c06e852d7d7cbd50b3d6c098f6af626e38d3bea73a
gallery,Hector_Babenco,multi_image_gallery/Hector_Babenco/Hector_Babenco_0002.jpg,6fb1b21c620853ff2a8a63c647dd215e531c452d74ce826ebfcc79603ba3fd7f,250,250,True,0.9999653100967407,82.08428955078125,60.50505065917969,185.60760498046875,195.90452575683594,74,50,193,205,119,155,0.29512,,gallery/Hector_Babenco/b4ffca59eab5.png,e566b9b778f4d5009b242cb0e9d165efed6d8c7383e0a82df54b0678015d43d6
gallery,Heidi_Fleiss,multi_image_gallery/Heidi_Fleiss/Heidi_Fleiss_0001.jpg,f8bca0e2d42ac22b879c406cd3cf29b2bd1e7873cc119ccec3c581f9fa473b80,250,250,True,0.9999817609786987,88.05352783203125,64.17411041259766,178.0635223388672,187.2847442626953,81,55,184,196,103,141,0.232368,,gallery/Heidi_Fleiss/746d705b1e76.png,5ae9ce355feade30bdd94b2871adbabb27219df3d03d20c2719e7516d0335982
