model,condition,probe_relative_path,true_identity,true_identity_rank,reciprocal_rank,rank_1_similarity,true_identity_similarity,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6,rank_7,rank_8,rank_9,rank_10
vggface2,full_image,probe/Gloria_Macapagal_Arroyo/Gloria_Macapagal_Arroyo_0002.jpg,Gloria_Macapagal_Arroyo,1,1.0,0.8462239503860474,0.8462239503860474,Gloria_Macapagal_Arroyo,Hitomi_Soga,Intisar_Ajouri,Ali_Abbas,Megawati_Sukarnoputri,Coretta_Scott_King,Flor_Montulo,Edward_Lu,Kwon_Yang-sook,Carol_Moseley_Braun
vggface2,full_image,probe/Goh_Kun/Goh_Kun_0002.jpg,Goh_Kun,1,1.0,0.8720371723175049,0.8720371723175049,Goh_Kun,Kim_Ryong-sung,Jia_Qinglin,Kim_Jin-sun,Hu_Jintao,Thaksin_Shinawatra,Prince_Naruhito,Lee_Hoi-chang,Li_Peng,Kim_Dae-jung
vggface2,full_image,probe/Goldie_Hawn/Goldie_Hawn_0002.jpg,Goldie_Hawn,1,1.0,0.7501270771026611,0.7501270771026611,Goldie_Hawn,Olivia_Newton-John,Doris_Schroeder,Maggie_Smith,Jeanne_Moreau,Barbara_Walters,Christine_Ebersole,Carmen_Electra,Courtney_Love,Cameron_Diaz
vggface2,full_image,probe/Goran_Persson/Goran_Persson_0002.jpg,Goran_Persson,5,0.2,0.64536052942276,0.5889312624931335,Joseph_Deiss,John_Timoney,Bernard_Landry,Dick_Cheney,Goran_Persson,Jay_Garner,Hans_Eichel,George_Ryan,Robin_McLaurin_Williams,Gordon_Campbell
vggface2,full_image,probe/Gordon_Campbell/Gordon_Campbell_0002.jpg,Gordon_Campbell,1,1.0,0.8189009428024292,0.8189009428024292,Gordon_Campbell,Rick_Romley,Dave_Campo,Richie_Adubato,Max_Mayfield,Slobodan_Milosevic,Roy_Williams,Franz_Beckenbauer,David_Dodge,Jay_Rasulo
vggface2,full_image,probe/Grady_Irvin_Jr/Grady_Irvin_Jr_0002.jpg,Grady_Irvin_Jr,1,1.0,0.800899863243103,0.800899863243103,Grady_Irvin_Jr,James_Butts,John_Allen_Muhammad,John_Stallworth,Gregory_Hines,Saddam_Hussein,Thabo_Mbeki,Adolfo_Rodriguez_Saa,John_Banko,Fidel_Castro
vggface2,full_image,probe/Gray_Davis/Gray_Davis_0002.jpg,Gray_Davis,1,1.0,0.7915177941322327,0.7915177941322327,Gray_Davis,Scott_McNealy,Bill_Parcells,James_Kelly,John_Manley,Gregg_Popovich,Jon_Gruden,Joseph_Biden,Jean-Claude_Braquet,Boris_Becker
vggface2,full_image,probe/Greg_Gilbert/Greg_Gilbert_0002.jpg,Greg_Gilbert,1,1.0,0.6370396614074707,0.6370396614074707,Greg_Gilbert,Kenneth_Branagh,Dale_Earnhardt_Jr,Bill_Belichick,Matthew_Perry,Brendan_Hansen,Jason_Lezak,Jon_Gruden,Gian_Marco,Jason_Jennings
vggface2,full_image,probe/Greg_Ostertag/Greg_Ostertag_0002.jpg,Greg_Ostertag,32,0.03125,0.5119215846061707,0.3461465537548065,Ian_Thorpe,Jamie_Villafane,Noah_Wyle,Marissa_Jaret_Winokur,Zoran_Djindjic,Gregg_Popovich,Edward_Lu,Nanni_Moretti,Edie_Falco,Jimmy_Kimmel
vggface2,full_image,probe/Greg_Owen/Greg_Owen_0002.jpg,Greg_Owen,1,1.0,0.8276058435440063,0.8276058435440063,Greg_Owen,Jim_Furyk,Phil_Mickelson,Iban_Mayo,Justin_Leonard,Peter_Harrison,Jason_Jennings,David_Nalbandian,Steve_Spurrier,Christian_Wulff
vggface2,full_image,probe/Greg_Rusedski/Greg_Rusedski_0002.jpg,Greg_Rusedski,1,1.0,0.817044198513031,0.817044198513031,Greg_Rusedski,Martin_Verkerk,Luis_Horna,Dennis_Powell,John_Brady,Herb_Sendek,Prince_Edward,Mark_Warner,Felix_Mantilla,Ron_Howard
vggface2,full_image,probe/Gregg_Popovich/Gregg_Popovich_0002.jpg,Gregg_Popovich,1,1.0,0.5583661794662476,0.5583661794662476,Gregg_Popovich,Stanley_McChrystal,Zoran_Djindjic,Tom_Brady,Justine_Henin,Padraig_Harrington,Diana_Taurasi,Matt_Doherty,Silvia_Farina_Elia,Chris_Bell
vggface2,full_image,probe/Gregory_Geoffroy/Gregory_Geoffroy_0002.jpg,Gregory_Geoffroy,1,1.0,0.7797269225120544,0.7797269225120544,Gregory_Geoffroy,William_Bratton,Wang_Yingfan,Jonathan_Edwards,Carlos_Quintanilla_Schmidt,John_Howard,Jean-Marc_de_La_Sabliere,Charles_Schumer,Gao_Qiang,Mohammad_Khatami
vggface2,full_image,probe/Gregory_Hines/Gregory_Hines_0002.jpg,Gregory_Hines,1,1.0,0.7013719081878662,0.7013719081878662,Gregory_Hines,Bob_Geldof,Alejandro_Avila,Abdel_Nasser_Assidi,Carlos_Quintanilla_Schmidt,Bill_Gates,Jesse_Jackson,Munir_Akram,Nestor_Kirchner,Pedro_Malan
vggface2,full_image,probe/Gro_Harlem_Brundtland/Gro_Harlem_Brundtland_0002.jpg,Gro_Harlem_Brundtland,1,1.0,0.7629066705703735,0.7629066705703735,Gro_Harlem_Brundtland,Ann_Veneman,Lynne_Cheney,Eva_Dimas,Herta_Daeubler-Gmelin,Sharon_Frey,Martha_Burk,Elinor_Caplan,Elizabeth_Smart,Diane_Green
vggface2,full_image,probe/Guido_Westerwelle/Guido_Westerwelle_0002.jpg,Guido_Westerwelle,1,1.0,0.6583333015441895,0.6583333015441895,Guido_Westerwelle,Roy_Moore,Tom_Crean,Ron_Dittemore,Hermann_Maier,Angelo_Reyes,Alan_Mulally,Frank_Solich,James_Maguire,Richard_Crenna
vggface2,full_image,probe/Guillaume_Soro/Guillaume_Soro_0002.jpg,Guillaume_Soro,1,1.0,0.7664142847061157,0.7664142847061157,Guillaume_Soro,Isaiah_Washington,Will_Smith,Laurent_Gbagbo,LeBron_James,Jesse_Jackson,Kirk_Johnson,Patrick_Ewing,George_Robertson,David_Nalbandian
vggface2,full_image,probe/Guillermo_Coria/Guillermo_Coria_0002.jpg,Guillermo_Coria,1,1.0,0.794924259185791,0.794924259185791,Guillermo_Coria,Ben_Curtis,Mike_Weir,Nicolas_Lapentti,Anna_Kournikova,Steve_Park,Candie_Kung,Aitor_Gonzalez,Daniela_Hantuchova,Juan_Pablo_Montoya
vggface2,full_image,probe/Guillermo_Ortiz/Guillermo_Ortiz_0002.jpg,Guillermo_Ortiz,1,1.0,0.855863094329834,0.855863094329834,Guillermo_Ortiz,Larry_Brown,Nestor_Kirchner,Gabriel_Valdes,Silvan_Shalom,Charles_Schumer,Len_Jenoff,Antony_Leung,Bob_Hope,Chen_Liang_Yu
vggface2,full_image,probe/Gunter_Pleuger/Gunter_Pleuger_0002.jpg,Gunter_Pleuger,1,1.0,0.8662838339805603,0.8662838339805603,Gunter_Pleuger,Juergen_Peters,Luis_Gonzalez_Macchi,Pedro_Solbes,Kieran_Prendergast,Bill_Graham,Luiz_Felipe_Scolari,Bernard_Landry,Steven_Spielberg,Dick_Cheney
vggface2,full_image,probe/Gustavo_Kuerten/Gustavo_Kuerten_0002.jpg,Gustavo_Kuerten,1,1.0,0.8548550605773926,0.8548550605773926,Gustavo_Kuerten,Felix_Mantilla,Matt_Doherty,Guillermo_Coria,Mikhail_Youzhny,Demetrius_Ferraciu,Luis_Horna,Greg_Rusedski,Marat_Safin,Greg_Gilbert
vggface2,full_image,probe/Guy_Hemmings/Guy_Hemmings_0002.jpg,Guy_Hemmings,2,0.5,0.5949358344078064,0.5696201324462891,Sean_Astin,Guy_Hemmings,Mike_Miller,Dorthy_Moxley,Paul_McCartney,Edward_Lu,Paula_Radcliffe,Ann_Veneman,Luke_Walton,Jennifer_Reilly
vggface2,full_image,probe/Guy_Ritchie/Guy_Ritchie_0002.jpg,Guy_Ritchie,1,1.0,0.7031791806221008,0.7031791806221008,Guy_Ritchie,Thomas_Fargo,David_Bell,Scott_McClellan,Daniel_Day-Lewis,Gregg_Popovich,Bruce_Weber,Stanley_McChrystal,Dennis_Powell,Jason_Kidd
vggface2,full_image,probe/Gwendal_Peizerat/Gwendal_Peizerat_0002.jpg,Gwendal_Peizerat,1,1.0,0.8493539690971375,0.8493539690971375,Gwendal_Peizerat,Prince_Harry,Monica_Seles,Stacy_Dragila,Lindsay_Benko,Sandra_Bullock,Jennifer_Thompson,Patty_Schnyder,Arantxa_Sanchez-Vicario,Jennifer_Aniston
vggface2,full_image,probe/Hal_Sutton/Hal_Sutton_0002.jpg,Hal_Sutton,3,0.3333333333333333,0.5777623653411865,0.5367727279663086,Harry_Schmidt,Mike_Weir,Hal_Sutton,Guillermo_Coria,Gian_Marco,David_Bell,Jon_Gruden,James_Parker,Dale_Earnhardt_Jr,Darrell_Porter
vggface2,full_image,probe/Hamzah_Haz/Hamzah_Haz_0002.jpg,Hamzah_Haz,1,1.0,0.7905288934707642,0.7905288934707642,Hamzah_Haz,Angelo_Reyes,Anwar_Ibrahim,Hun_Sen,Edward_Lu,Miguel_Contreras,Alejandro_Toledo,Joseph_Estrada,Shaukat_Aziz,Flor_Montulo
vggface2,full_image,probe/Hanan_Ashrawi/Hanan_Ashrawi_0002.jpg,Hanan_Ashrawi,1,1.0,0.7899603843688965,0.7899603843688965,Hanan_Ashrawi,Intisar_Ajouri,Benazir_Bhutto,Heidi_Fleiss,Gianna_Angelopoulos-Daskalaki,Ann_Veneman,Hitomi_Soga,Raghad_Saddam_Hussein,Nancy_Pelosi,Fabiola_Zuluaga
vggface2,full_image,probe/Hannah_Stockbauer/Hannah_Stockbauer_0002.jpg,Hannah_Stockbauer,1,1.0,0.7820768356323242,0.7820768356323242,Hannah_Stockbauer,Sharon_Frey,Hayley_Tullett,Ann_Veneman,Serena_Williams,Julianne_Moore,Marina_Anissina,Nadia_Petrova,Meryl_Streep,Diana_Taurasi
vggface2,full_image,probe/Hans_Eichel/Hans_Eichel_0002.jpg,Hans_Eichel,1,1.0,0.6861543655395508,0.6861543655395508,Hans_Eichel,Len_Jenoff,John_Blaney,Larry_Brown,Peter_Arnett,Dick_Cheney,Pedro_Solbes,Bobby_Goldwater,Max_Mayfield,Nabil_Shaath
vggface2,full_image,probe/Harbhajan_Singh/Harbhajan_Singh_0002.jpg,Harbhajan_Singh,1,1.0,0.8373661637306213,0.8373661637306213,Harbhajan_Singh,Osama_bin_Laden,Augustin_Calleri,Anna_Kournikova,Sourav_Ganguly,Hassan_Nasrallah,Larry_Johnson,Meghann_Shaughnessy,Mike_Weir,Allen_Iverson
vggface2,full_image,probe/Harry_Belafonte/Harry_Belafonte_0002.jpg,Harry_Belafonte,1,1.0,0.8080129623413086,0.8080129623413086,Harry_Belafonte,S_Jayakumar,John_Spencer,Yasar_Yakis,Bo_Ryan,Dalai_Lama,GL_Peiris,OJ_Simpson,James_Gandolfini,Donald_Evans
vggface2,full_image,probe/Harry_Kalas/Harry_Kalas_0002.jpg,Harry_Kalas,6,0.16666666666666666,0.5991867780685425,0.5038923025131226,Colin_Powell,Thomas_OBrien,Alvaro_Noboa,Jay_Garner,Ernie_Eves,Harry_Kalas,James_Kelly,Larry_Lindsey,George_Pataki,Jimmy_Carter
vggface2,full_image,probe/Harry_Schmidt/Harry_Schmidt_0002.jpg,Harry_Schmidt,1,1.0,0.7891417741775513,0.7891417741775513,Harry_Schmidt,Greg_Gilbert,John_Abizaid,Bill_Graham,Marcelo_Salas,Howard_Dean,Leszek_Miller,Charlton_Heston,Stephen_Friedman,Klaus_Zwickel
vggface2,full_image,probe/Harvey_Weinstein/Harvey_Weinstein_0002.jpg,Harvey_Weinstein,1,1.0,0.6526786088943481,0.6526786088943481,Harvey_Weinstein,Roy_Moore,Jose_Dirceu,Howard_Smith,Chris_Cooper,Tom_Crean,Larry_Lucchino,Frank_Solich,Dai_Bachtiar,John_Brady
vggface2,full_image,probe/Hashim_Thaci/Hashim_Thaci_0002.jpg,Hashim_Thaci,2,0.5,0.6227226257324219,0.6101523041725159,Georgi_Parvanov,Hashim_Thaci,Todd_Haynes,Jimmy_Kimmel,Sharon_Frey,John_Negroponte,Alejandro_Avila,Darren_Clarke,Mark_Cuban,Brian_Cowen
vggface2,full_image,probe/Hassan_Nasrallah/Hassan_Nasrallah_0002.jpg,Hassan_Nasrallah,1,1.0,0.8777111172676086,0.8777111172676086,Hassan_Nasrallah,Luciano_Pavarotti,Osama_bin_Laden,Ali_Khamenei,Anna_Kournikova,Cruz_Bustamante,Abdullah,Li_Peng,Mohammad_Khatami,Pupi_Avati
vggface2,full_image,probe/Hassan_Wirajuda/Hassan_Wirajuda_0002.jpg,Hassan_Wirajuda,1,1.0,0.7529544830322266,0.7529544830322266,Hassan_Wirajuda,Hun_Sen,John_Allen_Muhammad,Hitomi_Soga,Antony_Leung,Joseph_Estrada,Shaukat_Aziz,Mitoji_Yabunaka,Begum_Khaleda_Zia,Alejandro_Toledo
vggface2,full_image,probe/Hayley_Tullett/Hayley_Tullett_0002.jpg,Hayley_Tullett,2,0.5,0.7528792023658752,0.7220187187194824,Silvia_Farina_Elia,Hayley_Tullett,Diana_Taurasi,Nadia_Petrova,Anna_Kournikova,Paula_Radcliffe,Monica_Seles,Bill_Graham,Elinor_Caplan,Stacy_Dragila
vggface2,full_image,probe/Hector_Babenco/Hector_Babenco_0002.jpg,Hector_Babenco,1,1.0,0.7765064835548401,0.7765064835548401,Hector_Babenco,Robert_Kocharian,Silvan_Shalom,Iain_Duncan_Smith,Vladimir_Putin,Fidel_Castro,Kifah_Ajouri,Benjamin_Netanyahu,Daniel_Day-Lewis,Imad_Moustapha
vggface2,full_image,probe/Heidi_Fleiss/Heidi_Fleiss_0002.jpg,Heidi_Fleiss,2,0.5,0.5692238211631775,0.5407615303993225,Elsa_Zylberstein,Heidi_Fleiss,Amanda_Beard,Martha_Bowen,Intisar_Ajouri,Ann_Veneman,Igor_Ivanov,Keira_Knightley,Madonna,Benazir_Bhutto
vggface2,full_image,probe/Heizo_Takenaka/Heizo_Takenaka_0002.jpg,Heizo_Takenaka,1,1.0,0.9284178018569946,0.9284178018569946,Heizo_Takenaka,Nicanor_Duarte_Frutos,Yukiko_Okudo,Jackie_Chan,Prince_Naruhito,Hisao_Oguchi,Candie_Kung,Jia_Qinglin,Michael_Chang,Hu_Jintao
vggface2,full_image,probe/Helen_Clark/Helen_Clark_0002.jpg,Helen_Clark,1,1.0,0.7789613008499146,0.7789613008499146,Helen_Clark,Bill_Sizemore,Ann_Veneman,Sharon_Frey,Claire_Leger,Celso_Amorim,Andy_Hebb,Paul_McCartney,Bill_Gates,Begum_Khaleda_Zia
vggface2,full_image,probe/Henrique_Meirelles/Henrique_Meirelles_0002.jpg,Henrique_Meirelles,1,1.0,0.619563102722168,0.619563102722168,Henrique_Meirelles,Vladimir_Putin,Leszek_Miller,Iain_Duncan_Smith,Benjamin_Netanyahu,John_Howard,Igor_Ivanov,Bijan_Namdar_Zangeneh,John_Negroponte,Hector_Babenco
vggface2,full_image,probe/Herb_Sendek/Herb_Sendek_0002.jpg,Herb_Sendek,1,1.0,0.8353233337402344,0.8353233337402344,Herb_Sendek,Hector_Babenco,Prince_Edward,Luis_Horna,Blythe_Hartley,Martin_Verkerk,Justin_Leonard,Kevin_Stallings,Greg_Rusedski,Gian_Marco
vggface2,full_image,probe/Hermann_Maier/Hermann_Maier_0002.jpg,Hermann_Maier,1,1.0,0.6259313225746155,0.6259313225746155,Hermann_Maier,Dale_Earnhardt_Jr,Tom_Glavine,Jan_Ullrich,Christian_Wulff,Adam_Scott,Roy_Moore,Ron_Howard,John_Brady,Yevgeny_Kafelnikov
vggface2,full_image,probe/Herta_Daeubler-Gmelin/Herta_Daeubler-Gmelin_0002.jpg,Herta_Daeubler-Gmelin,1,1.0,0.8675469756126404,0.8675469756126404,Herta_Daeubler-Gmelin,Gro_Harlem_Brundtland,Elinor_Caplan,Diane_Green,Joan_Claybrook,Angela_Lansbury,Elizabeth_Dole,Lynn_Abraham,Biljana_Plavsic,Margaret_Thatcher
vggface2,full_image,probe/Hichiro_Naemura/Hichiro_Naemura_0002.jpg,Hichiro_Naemura,12,0.08333333333333333,0.6738098859786987,0.49789488315582275,Yoko_Ono,Edward_Lu,Annette_Lu,Chen_Liang_Yu,Alberto_Fujimori,Megawati_Sukarnoputri,Li_Peng,Kim_Jong-Il,Thaksin_Shinawatra,Kwon_Yang-sook
vggface2,full_image,probe/Hideki_Matsui/Hideki_Matsui_0002.jpg,Hideki_Matsui,11,0.09090909090909091,0.702033519744873,0.5608245134353638,Jackie_Chan,Lee_Jun,Michael_Chang,Chung_Mong-joon,Kim_Dae-jung,Lee_Hoi-chang,Edward_Lu,Alejandro_Toledo,John_Cusack,Lee_Tae-sik
vggface2,full_image,probe/Hillary_Clinton/Hillary_Clinton_0002.jpg,Hillary_Clinton,1,1.0,0.8194202184677124,0.8194202184677124,Hillary_Clinton,Shannon_OBrien,Jean_Carnahan,Jennifer_Aniston,Jo_Dee_Messina,Nancy_Pelosi,Claire_Danes,Frank_Dunham_Jr,Cameron_Diaz,Barbara_Brezigar
vggface2,full_image,probe/Hilmi_Ozkok/Hilmi_Ozkok_0002.jpg,Hilmi_Ozkok,1,1.0,0.8099282383918762,0.8099282383918762,Hilmi_Ozkok,Robert_Kocharian,Lim_Dong-won,Saparmurat_Niyazov,Dick_Clark,Boris_Berezovsky,Gary_Forsee,Robert_Mueller,Martin_Scorsese,Silvio_Berlusconi
vggface2,full_image,probe/Hipolito_Mejia/Hipolito_Mejia_0002.jpg,Hipolito_Mejia,1,1.0,0.8146849274635315,0.8146849274635315,Hipolito_Mejia,Patrick_Leahy,William_Martin,John_Howard,Robert_Bonner,Hans_Eichel,Mike_Price,Paul_Patton,Larry_Brown,John_Negroponte
vggface2,full_image,probe/Hisao_Oguchi/Hisao_Oguchi_0002.jpg,Hisao_Oguchi,1,1.0,0.7992931008338928,0.7992931008338928,Hisao_Oguchi,Stanley_Tong,Paul_William_Hurley,Candie_Kung,Heizo_Takenaka,Kim_Ryong-sung,Marco_Antonio_Barrera,Hideki_Matsui,Kosuke_Kitajima,Bob_Colvin
vggface2,full_image,probe/Hitomi_Soga/Hitomi_Soga_0002.jpg,Hitomi_Soga,1,1.0,0.8013989925384521,0.8013989925384521,Hitomi_Soga,Annette_Lu,Megawati_Sukarnoputri,Gloria_Macapagal_Arroyo,Edward_Lu,Intisar_Ajouri,Yoko_Ono,Zarai_Toledo,Flor_Montulo,Jamling_Norgay
vggface2,full_image,probe/Hootie_Johnson/Hootie_Johnson_0002.jpg,Hootie_Johnson,221,0.004524886877828055,0.7223149538040161,0.20532894134521484,James_Kelly,Trent_Lott,Jean-David_Levitte,Frank_Griswold,Vaclav_Havel,Wesley_Clark,Alastair_Campbell,Bud_Selig,David_Trimble,Nicanor_Duarte_Frutos
vggface2,full_image,probe/Howard_Dean/Howard_Dean_0002.jpg,Howard_Dean,1,1.0,0.85390305519104,0.85390305519104,Howard_Dean,Peter_Harrison,John_Walsh,John_Abizaid,Leszek_Miller,Bruce_Weber,James_McGreevey,Alexander_Losyukov,Iain_Duncan_Smith,Benjamin_Netanyahu
vggface2,full_image,probe/Howard_Schultz/Howard_Schultz_0002.jpg,Howard_Schultz,1,1.0,0.7683611512184143,0.7683611512184143,Howard_Schultz,Matthew_Perry,Bill_Belichick,Jorge_Valdano,Al_Davis,Ian_Thorpe,Brian_Griese,Alejandro_Toledo,Dennis_Kucinich,Kevin_Spacey
vggface2,full_image,probe/Howard_Smith/Howard_Smith_0002.jpg,Howard_Smith,604,0.0016556291390728477,0.6216727495193481,0.0023696385324001312,Lou_Piniella,Padraig_Harrington,Justine_Henin,Anna_Kournikova,Nadia_Petrova,Yasser_Arafat,Kurt_Busch,Jennifer_Rodriguez,Tom_Brady,Adam_Scott
vggface2,full_image,probe/Hu_Jintao/Hu_Jintao_0002.jpg,Hu_Jintao,1,1.0,0.8720583915710449,0.8720583915710449,Hu_Jintao,Jia_Qinglin,Kim_Dae-jung,Yoko_Ono,Li_Peng,Thaksin_Shinawatra,Lee_Tae-sik,Chang_Dae-whan,Kim_Ryong-sung,Alberto_Fujimori
vggface2,full_image,probe/Hun_Sen/Hun_Sen_0002.jpg,Hun_Sen,1,1.0,0.6684808135032654,0.6684808135032654,Hun_Sen,John_Allen_Muhammad,Jesse_James_Leija,Lee_Hoi-chang,Kim_Dae-jung,Mike_Tyson,Spencer_Abraham,Lino_Oviedo,Bob_Hope,Anwar_Ibrahim
vggface2,full_image,probe/Iain_Duncan_Smith/Iain_Duncan_Smith_0002.jpg,Iain_Duncan_Smith,1,1.0,0.8885961174964905,0.8885961174964905,Iain_Duncan_Smith,Hector_Babenco,Robert_Bonner,Pascal_Lamy,Charles_Mathews,Kemal_Dervis,Jose_Serra,Slobodan_Milosevic,Jason_Alexander,Leon_LaPorte
vggface2,full_image,probe/Ian_McKellen/Ian_McKellen_0002.jpg,Ian_McKellen,4,0.25,0.5550776720046997,0.5166942477226257,Gary_Doer,Nicanor_Duarte_Frutos,Jackie_Chan,Ian_McKellen,Tony_Bennett,Ronald_Reagan,Lee_Jun,Trent_Lott,Kim_Dae-jung,Franz_Muentefering
vggface2,full_image,probe/Ian_Thorpe/Ian_Thorpe_0002.jpg,Ian_Thorpe,1,1.0,0.7866475582122803,0.7866475582122803,Ian_Thorpe,Richard_Krajicek,Mark_Dacey,Noah_Wyle,Johnny_Unitas,Jamie_Villafane,Jim_Carrey,Jude_Law,Oscar_De_La_Hoya,Michael_Phelps
vggface2,full_image,probe/Iban_Mayo/Iban_Mayo_0002.jpg,Iban_Mayo,1,1.0,0.7669645547866821,0.7669645547866821,Iban_Mayo,Adam_Scott,Justin_Leonard,Mike_Weir,Greg_Owen,Bode_Miller,Padraig_Harrington,Jason_Lezak,Mathias_Reichhold,Paula_Radcliffe
vggface2,full_image,probe/Ibrahim_Jaafari/Ibrahim_Jaafari_0002.jpg,Ibrahim_Jaafari,1,1.0,0.8365504741668701,0.8365504741668701,Ibrahim_Jaafari,Fidel_Castro,Luis_Gonzalez_Macchi,Jason_Kidd,Mohammad_Khatami,Eric_Rosser,Kevin_Stallings,Howard_Dean,Michael_Chiklis,Saddam_Hussein
vggface2,full_image,probe/Igor_Ivanov/Igor_Ivanov_0002.jpg,Igor_Ivanov,1,1.0,0.8176143169403076,0.8176143169403076,Igor_Ivanov,Vladimir_Putin,Costas_Simitis,George_Pataki,Dick_Cheney,Mitchell_Daniels,Frank_Cassell,Silvio_Berlusconi,Valery_Giscard_dEstaing,Benjamin_Netanyahu
vggface2,full_image,probe/Ilan_Ramon/Ilan_Ramon_0002.jpg,Ilan_Ramon,1,1.0,0.7547081708908081,0.7547081708908081,Ilan_Ramon,David_Heymann,Roman_Polanski,Celso_Amorim,Paul_McCartney,Michael_Douglas,Tim_Floyd,Jon_Gruden,Robert_Zoellick,Gerard_Depardieu
vggface2,full_image,probe/Imad_Moustapha/Imad_Moustapha_0002.jpg,Imad_Moustapha,1,1.0,0.8933535814285278,0.8933535814285278,Imad_Moustapha,Robert_Kocharian,Job_Cohen,Hector_Babenco,Silvan_Shalom,Carlos_Ghosn,Silvio_Berlusconi,Boris_Berezovsky,John_Negroponte,Cesar_Maia
vggface2,full_image,probe/Inam-ul-Haq/Inam-ul-Haq_0002.jpg,Inam-ul-Haq,1,1.0,0.8288275003433228,0.8288275003433228,Inam-ul-Haq,Ali_Khamenei,Sean_Patrick_OMalley,Paul_ONeill,Omar_Sharif,GL_Peiris,Jorge_Batlle,Carlos_Mesa,Saeb_Erekat,Francis_Ford_Coppola
vggface2,full_image,probe/Inocencio_Arias/Inocencio_Arias_0002.jpg,Inocencio_Arias,2,0.5,0.672561526298523,0.5869878530502319,Lino_Oviedo,Inocencio_Arias,Nestor_Kirchner,Martin_Scorsese,Ahmet_Necdet_Sezer,Silvio_Berlusconi,Ismail_Merchant,Li_Peng,Boris_Berezovsky,Michel_Temer
vggface2,full_image,probe/Intisar_Ajouri/Intisar_Ajouri_0002.jpg,Intisar_Ajouri,1,1.0,0.9032325148582458,0.9032325148582458,Intisar_Ajouri,Megawati_Sukarnoputri,Hitomi_Soga,Gloria_Macapagal_Arroyo,Hanan_Ashrawi,Annette_Lu,Kwon_Yang-sook,Ann_Veneman,Dolma_Tsering,Brigitte_Boisselier
vggface2,full_image,probe/Isabelle_Huppert/Isabelle_Huppert_0002.jpg,Isabelle_Huppert,1,1.0,0.7172611951828003,0.7172611951828003,Isabelle_Huppert,Daryl_Hannah,Lauren_Hutton,Raquel_Welch,Melanie_Griffith,Michelle_Pfeiffer,Maria_Luisa_Mendonca,Anneli_Jaatteenmaki,Elisabeth_Schumacher,Cyndi_Thompson
vggface2,full_image,probe/Isaiah_Washington/Isaiah_Washington_0002.jpg,Isaiah_Washington,1,1.0,0.5665867328643799,0.5665867328643799,Isaiah_Washington,William_Ford_Jr,Grady_Irvin_Jr,Will_Smith,Emmit_Smith,Leonard_Hamilton,John_Stallworth,Patrick_Ewing,Gerry_Adams,John_Allen_Muhammad
vggface2,full_image,probe/Ishaq_Shahryar/Ishaq_Shahryar_0002.jpg,Ishaq_Shahryar,1,1.0,0.6704832315444946,0.6704832315444946,Ishaq_Shahryar,Alvaro_Noboa,Thomas_OBrien,Nasser_al-Kidwa,Augusto_Roa_Bastos,Luiz_Felipe_Scolari,Igor_Ivanov,Dick_Cheney,Boris_Berezovsky,Peter_Arnett
vggface2,full_image,probe/Ismail_Merchant/Ismail_Merchant_0002.jpg,Ismail_Merchant,1,1.0,0.7229698896408081,0.7229698896408081,Ismail_Merchant,Li_Peng,Mario_Kreutzberger,Alexander_Losyukov,Martin_Scorsese,Nicanor_Duarte_Frutos,Carlos_Quintanilla_Schmidt,Hilmi_Ozkok,Hu_Jintao,Carlos_Ghosn
vggface2,full_image,probe/Iva_Majoli/Iva_Majoli_0002.jpg,Iva_Majoli,3,0.3333333333333333,0.7247536182403564,0.6954206228256226,Monica_Seles,Sue_Wicks,Iva_Majoli,Carolina_Moraes,Hayley_Tullett,Nadia_Petrova,Silvia_Farina_Elia,Stacy_Dragila,Anna_Kournikova,Meghann_Shaughnessy
vggface2,full_image,probe/JJ_Redick/JJ_Redick_0002.jpg,JJ_Redick,5,0.2,0.5805153250694275,0.5163226127624512,Ian_Thorpe,Brendan_Hansen,Richard_Krajicek,Justin_Leonard,JJ_Redick,Iban_Mayo,Paul_Bremer,Anna_Kournikova,Mark_Heller,Michael_Phelps
vggface2,full_image,probe/Jack_Grubman/Jack_Grubman_0002.jpg,Jack_Grubman,1,1.0,0.873097836971283,0.873097836971283,Jack_Grubman,Spencer_Abraham,Oswaldo_Paya,Paul_Bremer,Jim_Harrick,Masum_Turker,Georgi_Parvanov,Alvaro_Uribe,Andy_Hebb,Bill_Belichick
vggface2,full_image,probe/Jack_Straw/Jack_Straw_0002.jpg,Jack_Straw,1,1.0,0.8211568593978882,0.8211568593978882,Jack_Straw,John_Abizaid,Albrecht_Mentz,Tom_Craddick,Mohamed_Benaissa,Tony_Bennett,Jean-Claude_Juncker,Pat_Cox,Bud_Selig,Howard_Dean
vggface2,full_image,probe/Jackie_Chan/Jackie_Chan_0002.jpg,Jackie_Chan,1,1.0,0.8782099485397339,0.8782099485397339,Jackie_Chan,Takashi_Sorimachi,Heizo_Takenaka,Kim_Ryong-sung,Stanley_Tong,Kosuke_Kitajima,Lee_Hoi-chang,Chung_Mong-joon,Lee_Jun,Liu_Mingkang
